,ACCOUNT_ID,ACCOUNT_NM,ACCOUNT_INDUSTRY_NM,EMPLOYEE_COUNT,LOGACTIVEAGE,AOV_BAND,SUPPORT_LEVEL_NM,LIC_NUM_SFDC,LIC_NUM_USR_SFDC,LIC_NUM_USR_SFDC_14D,LIC_UTIL_OEM_ADJ_CUST,LIC_TLP_14D_SFDC,LIC_TLP_14D_CUST,LOG_DIST_CAMPAIGNS_USRS,LOG_DIST_EVENTS_UI_USRS,LOG_DIST_TASKS_UI_USRS,LOG_DIST_CUST_OBJ_UI_USRS,LOG_TOT_RPT_DSHBRD_VWS_PR_USR,LOG_DIST_DSHBRD_USR_VIEWS,LOG_DIST_QUOTES_UI_USRS,LOG_DIST_OPPTY_USRS,LOG_DIST_CASES_FEED_USRS,LOG_DIST_ENTITLEMENTS_UI_USRS,LOG_DIST_CASES_UI_USRS,LOG_DIST_SERVICE_CONSOLE_USRS,LOG_DIST_CASES_API_USRS,LOG_DIST_SOLUTIONS_UI_USRS,LOG_DIST_KNWLDG_SEARCH_USRS,LOG_DIST_CTI_USRS,LOG_DIST_SOAP_API_USRS,ORG_OPPT_SHARING_RULES_NUM,ORG_OPPTS_NUM,ORG_LEADS_PER_USER_NUM,ORG_LEADS_NUM,ORG_PRODUCTS_NUM,ORG_WORKFLOW_RULES_NUM,ORG_CUSTOM_APPS_NUM,ORG_ACCTS_NUM,ORG_CONTACTS_NUM,ORG_ACTIVITIES_NUM,ORG_CUSTOM_OBJECT_RECORDS_NUM,ORG_CASE_QUEUES_NUM,ORG_CASE_REC_TYPES_NUM,ORG_CASE_SHARING_RULES_NUM,ORG_CASES_NUM,ORG_SOLUTIONS_NUM,ORG_APEX_LOC_WRITTEN,CR_SETUP,CO_PHONE,CO_CHAT,CS_OOS,M_ESC_COMM_BIN_CNT,SLA1_MISS_CNT,NUM_MNTH_KA,NUM_MNTH_TRAIL,NUM_MNTH_VIDEO,NUM_MNTH_COMMUNITY,NUM_MNTH_WEBINAR,NUM_MNTH_CSR,LOW_CSAT_CASES_PCT,TOTAL_ACV,OPENPIPE_FTM,PIPEGEN_TTM,LOSTPIPE_TTM,GROWTH_PERCENTAGE_TTM,WIN_PERCENTAGE_TTM,ATTRITION_PERCENTAGE_TTM,TOTAL_OPTIES,PTBFLAG,FLAG,ACCOUNT_INDUSTRY_NM[T.Agriculture & Mining],ACCOUNT_INDUSTRY_NM[T.Education],"ACCOUNT_INDUSTRY_NM[T.Engineering, Construction, & Real Estate]",ACCOUNT_INDUSTRY_NM[T.Financial Services],ACCOUNT_INDUSTRY_NM[T.Healthcare & Life Sciences],ACCOUNT_INDUSTRY_NM[T.High Tech],"ACCOUNT_INDUSTRY_NM[T.Hospitality, Travel, & Transportation]",ACCOUNT_INDUSTRY_NM[T.Manufacturing],ACCOUNT_INDUSTRY_NM[T.Media & Communications],ACCOUNT_INDUSTRY_NM[T.Nonprofit Institutions],ACCOUNT_INDUSTRY_NM[T.Other],ACCOUNT_INDUSTRY_NM[T.Professional Services],ACCOUNT_INDUSTRY_NM[T.Public Sector],ACCOUNT_INDUSTRY_NM[T.Retail],AOV_BAND[T.$1-1K],AOV_BAND[T.$100K-200K],AOV_BAND[T.$10K-50K],AOV_BAND[T.$10M-25M],AOV_BAND[T.$1K-10K],AOV_BAND[T.$1M-5M],AOV_BAND[T.$200K-600K],AOV_BAND[T.$25M+],AOV_BAND[T.$50K-100K],AOV_BAND[T.$5M-10M],AOV_BAND[T.$600K-1M],AOV_BAND[T.0-1$],SUPPORT_LEVEL_NM[T.Basic],SUPPORT_LEVEL_NM[T.Other],SUPPORT_LEVEL_NM[T.Partner Premier + Account Manager],SUPPORT_LEVEL_NM[T.Premier],Prediction,y_test,y_pred
306,0013000001MnqiV,Deutscher Fachverlag Gesellschaft mit beschrankter Haftung (2nd Org.),Media & Communications,970.0,1,$100K-200K,Basic,150.0,82.0,51.0,0.0,0.62,0.0,10.0,20.0,28.0,49.0,12.02,10.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1868.0,0.01,1.0,339.0,45.0,7.0,35911.0,35540.0,4380.0,718582.0,244.0,0.0,0.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,164293.93,0.0,164293.93,0.0,1.0,1.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0
6288,0013000000hIwCX,Schibsted Centralen AB - B2B,Professional Services,199.0,2,$200K-600K,Premier,206.0,203.0,176.0,0.0,0.87,0.0,1.0,99.0,23.0,50.0,29.52,86.0,0.0,116.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,28.0,150687.0,0.02,5.0,8.0,50.0,2.0,16591.0,22452.0,162022.0,533941.0,19.0,0.0,0.0,0.0,0.0,10616.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,32624.46,0.0,0.0,0.0,0.16,1.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
1666,0013000000NRhMt,AT&T - GeCEP/IBMe,Manufacturing,3298.0,3,$1M-5M,Premier,2819.0,2634.0,1587.0,0.0,0.6,0.0,4.0,1.0,1.0,1402.0,1.3800000000000001,0.0,0.0,2466.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,454.0,6.0,130646.0,0.0,0.0,0.0,124.0,3.0,3344.0,13912.0,719.0,3996738.0,33.0,0.0,0.0,0.0,1.0,37202.0,0.0,6.0,12.0,8.0,1.0,69.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,247000.0,1993999.92,2390729.92,0.0,0.1,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
10767,00130000000CHrL,Janus Capital Management LLC,Financial Services,1113.0,4,$600K-1M,Premier,523.0,521.0,354.0,0.0,0.68,0.0,51.0,6.0,7.0,248.0,13.97,68.0,0.0,73.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,173.0,14.0,11373.0,64.41,33558.0,574.0,245.0,15.0,395379.0,1224704.0,1103163.0,26437098.0,48.0,16.0,19.0,78035.0,0.0,28442.0,0.0,5.0,4.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70590.96,161168.96,206352.09,60761.130000000005,0.12,0.54,0.16,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
4409,0013000000GqlU6,Pactera Technology International Ltd.,High Tech,22068.0,4,$200K-600K,Basic,221.0,174.0,152.0,0.8,0.87,0.67,8.0,2.0,6.0,396.0,2.0,18.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,7.0,68688.0,26.17,4554.0,2.0,123.0,21.0,14962.0,18421.0,69962.0,6565437.0,28.0,1.0,0.0,8.0,0.0,20021.0,2.0,0.0,0.0,7.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1432.8,0.0,1432.8,0.0,0.01,1.0,0.01,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
11007,0013000000ZmCoh,"Chick-Fil-A, Inc. FC Team",Retail,6152.0,3,$50K-100K,Basic,35.0,33.0,28.0,0.0,0.85,0.0,0.0,0.0,2.0,60.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.12,4.0,0.0,13.0,4.0,3326.0,0.0,905.0,44805.0,1.0,0.0,0.0,3.0,0.0,1096.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,289314.0,321091.9,2977.9,0.87,0.91,0.11,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0.0
2479,0013000001GYWkJ,"Lincoln Technical Institute, Inc. (MAIN)",Education,3570.0,2,$200K-600K,Premier,446.0,439.0,388.0,0.0,0.88,0.0,1.0,97.0,218.0,375.0,7.36,2.0,0.0,362.0,0.0,0.0,0.0,361.0,0.0,0.0,0.0,352.0,333.0,35.0,2066394.0,1141.09,500939.0,0.0,13.0,7.0,1675523.0,2404423.0,8766466.0,9848552.0,97.0,0.0,0.0,4.0,0.0,27136.0,0.0,0.0,8.0,5.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35220.0,0.0,86164.56,67144.56,0.08,0.34,0.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8726,0013000000LzBKK,Fidelis Care New York,Healthcare & Life Sciences,1650.0,3,$1M-5M,Premier,1652.0,1045.0,752.0,0.0,0.72,0.0,1.0,310.0,264.0,404.0,9.5,105.0,0.0,0.0,0.0,0.0,668.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,428.82,448120.0,0.0,26.0,2.0,2199658.0,2281584.0,375054.0,1891823.0,0.0,3.0,0.0,350182.0,0.0,1021.0,0.0,4.0,2.0,3.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,138960.0,350000.0,866600.0,350000.0,0.11,0.28,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
8402,0013000000HineC,"Echo360, Inc.",High Tech,124.0,4,$200K-600K,Premier,97.0,83.0,63.0,0.0,0.76,0.0,5.0,0.0,22.0,47.0,16.59,26.0,0.0,33.0,0.0,0.0,79.0,0.0,3.0,15.0,0.0,0.0,57.0,5.0,11605.0,393.02,32621.0,272.0,121.0,10.0,9499.0,94693.0,450837.0,845029.0,6.0,2.0,5.0,49139.0,185.0,9529.0,0.0,0.0,8.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6659.900000000001,0.0,6659.900000000001,0.0,0.04,1.0,0.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
1811,0013000000roc3i,"Kabbage, Inc.",Financial Services,240.0,3,$200K-600K,Basic,165.0,152.0,136.0,0.0,0.89,0.0,11.0,3.0,101.0,69.0,146.14000000000001,105.0,0.0,64.0,0.0,11.0,118.0,12.0,3.0,0.0,90.0,33.0,97.0,2.0,858106.0,5395.2300000000005,820075.0,0.0,95.0,10.0,708730.0,709841.0,1375563.0,2758570.0,2.0,5.0,2.0,512756.0,129.0,8886.0,4.0,0.0,0.0,3.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189492.36000000002,60800.12,245598.59,52960.12,1.05,0.78,0.0,27.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
10297,00130000001Dnfd,Thermo Fisher Scientific Inc. - Bioscience,Healthcare & Life Sciences,663.0,4,$200K-600K,Premier,449.0,449.0,330.0,0.0,0.73,0.0,6.0,0.0,16.0,219.0,19.97,167.0,0.0,221.0,0.0,0.0,84.0,0.0,13.0,3.0,0.0,0.0,197.0,19.0,54311.0,503.86,226232.0,69404.0,185.0,13.0,184140.0,1397654.0,927684.0,3982335.0,26.0,12.0,24.0,1211099.0,920.0,4441.0,0.0,2.0,2.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,17139.44,0.0,12039.44,0.0,0.02,1.0,0.0,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
2091,00100000000EL4b,ProLogis-MAIN,Financial Services,1480.0,3,$600K-1M,Premier,416.0,353.0,246.0,0.16,0.7000000000000001,0.0,5.0,1.0,4.0,157.0,7.91,21.0,0.0,197.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,202.0,0.0,22155.0,0.0,1.0,0.0,59.0,13.0,16529.0,13577.0,10503.0,980273.0,25.0,0.0,0.0,179.0,1.0,38796.0,1.0,19.0,0.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40848.66,591300.0,692848.66,100000.0,0.05,0.29,0.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
10042,0013000000BpOga,"Everbridge, Inc.",Media & Communications,242.0,4,$200K-600K,Premier,308.0,301.0,244.0,0.0,0.81,0.0,43.0,12.0,144.0,143.0,816.77,126.0,108.0,166.0,0.0,0.0,195.0,3.0,15.0,9.0,368.0,21.0,759.0,14.0,27821.0,1142.91,344017.0,376.0,299.0,24.0,55061.0,321261.0,2434398.0,12175579.0,14.0,24.0,17.0,202646.0,891.0,5550.0,0.0,15.0,2.0,3.0,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388539.9,85300.0,509879.9,0.0,1.1,1.0,0.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
3034,00130000001681P,"Strayer Education, Inc.",Education,2019.0,2,$200K-600K,Premier,52.0,43.0,30.0,0.0,0.7000000000000001,0.0,6.0,8.0,10.0,168.0,1.42,5.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,3.0,1.0,30.0,1.9100000000000001,82.0,55.0,11.0,1.0,1169.0,131501.0,123.0,380183.0,4.0,0.0,0.0,0.0,0.0,9578.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64479.07,45600.0,160079.08000000002,50000.0,0.19,0.56,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
1567,0013000000NRZSY,"Soundexchange, Inc.",Other,134.0,3,$200K-600K,Premier,148.0,147.0,117.0,0.0,0.8,0.0,0.0,2.0,59.0,69.0,4.62,1.0,0.0,0.0,0.0,0.0,82.0,0.0,25.0,0.0,0.0,9.0,40.0,0.0,0.0,0.03,4.0,0.0,35.0,6.0,655578.0,185601.0,1348516.0,2434864.0,52.0,8.0,23.0,576332.0,0.0,10837.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,124315.44,45000.0,277081.84,67766.4,0.33,0.65,0.24,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
1936,0013000000HHDzf,"Cradlepoint, Inc.",High Tech,362.0,4,$600K-1M,Premier,370.0,343.0,284.0,0.0,0.8300000000000001,0.0,20.0,13.0,127.0,248.0,43.13,95.0,0.0,201.0,0.0,111.0,124.0,27.0,2.0,0.0,133.0,111.0,173.0,1.0,123202.0,1591.66,545941.0,323.0,199.0,19.0,62522.0,223818.0,1059731.0,5480555.0,1.0,10.0,1.0,258630.0,3.0,55429.0,1.0,0.0,8.0,3.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,83570.31,80000.0,171184.81,0.0,0.12,1.0,0.15,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
1660,0013000001GX09k,Wi-Fi Site.com,Media & Communications,158.0,2,$200K-600K,Premier,532.0,453.0,324.0,0.0,0.72,0.0,2.0,2.0,23.0,196.0,7.25,47.0,0.0,58.0,0.0,46.0,244.0,0.0,9.0,0.0,0.0,0.0,38.0,0.0,29335.0,7.48,3389.0,1.0,156.0,3.0,18407.0,18670.0,226417.0,890516.0,0.0,8.0,0.0,287820.0,4.0,74021.0,0.0,0.0,10.0,2.0,0.0,33.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,157500.0,57960.0,157500.0,0.0,1.28,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
7008,00130000000WcMZ,"ADTRAN, Inc.***",High Tech,1624.0,4,$200K-600K,Basic,305.0,286.0,179.0,0.0,0.63,0.0,17.0,1.0,89.0,70.0,7.640000000000001,28.0,2.0,127.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,22.0,46207.0,1398.84,400068.0,17908.0,401.0,21.0,74015.0,190270.0,2193263.0,1567688.0,27.0,9.0,5.0,26019.0,5.0,2601.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7857.81,80940.12,107857.81,0.0,0.03,1.0,0.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
6979,001000000027Q1N,S&C Electric Company,Manufacturing,2400.0,3,$600K-1M,Basic,585.0,507.0,396.0,0.0,0.78,0.0,5.0,43.0,48.0,252.0,3.44,71.0,0.0,151.0,12.0,0.0,145.0,14.0,2.0,2.0,61.0,0.0,123.0,71.0,13349.0,17.64,8945.0,237.0,321.0,12.0,7530.0,12682.0,72901.0,753618.0,398.0,5.0,52.0,30036.0,5.0,4248.0,0.0,0.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192980.16,0.0,147109.52,0.0,0.46,1.0,0.0,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,0.0
5844,00130000002xdZd,United Services Automobile Association (WM),Financial Services,1632.0,3,$1M-5M,Premier,1505.0,1080.0,741.0,0.0,0.6900000000000001,0.0,66.0,397.0,461.0,417.0,17.400000000000002,299.0,0.0,157.0,0.0,0.0,115.0,0.0,4.0,0.0,0.0,0.0,186.0,0.0,212049.0,2179.08,2353409.0,49.0,83.0,14.0,382813.0,383716.0,38528042.0,16538856.0,0.0,16.0,0.0,122443.0,467.0,37062.0,0.0,0.0,2.0,1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61200.0,551199.96,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
515,00100000001qfMu,"Model N, Inc.",Professional Services,200.0,4,$200K-600K,Basic,128.0,127.0,82.0,0.0,0.65,0.0,8.0,2.0,14.0,54.0,8.84,12.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,12.0,3.0,6218.0,666.57,84654.0,97.0,67.0,25.0,12012.0,100019.0,222469.0,159261.0,0.0,1.0,0.0,4828.0,178.0,406.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54726.36,296585.72000000003,165782.0,0.0,0.37,1.0,0.01,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
51,001000000027wK1,NTN Bearing Corporation of America,Manufacturing,150.0,2,$600K-1M,Premier,324.0,317.0,270.0,0.0,0.85,0.0,30.0,75.0,73.0,215.0,5.0200000000000005,43.0,22.0,188.0,0.0,0.0,1.0,28.0,9.0,0.0,25.0,11.0,266.0,15.0,19278.0,5.21,1652.0,625598.0,275.0,27.0,38757.0,22667.0,287646.0,1791107.0,33.0,2.0,0.0,230.0,0.0,17111.0,1.0,0.0,0.0,2.0,0.0,35.0,0.0,7.0,0.0,15.0,0.0,2.0,0.0,50269.61,270242.49,640512.1,424281.13,0.08,0.11,0.79,14.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
3988,00130000016hS1X,Blue Chip Marketing Worldwide,Media & Communications,250.0,3,$200K-600K,Premier,103.0,98.0,72.0,0.0,0.73,0.0,3.0,2.0,40.0,58.0,6.93,20.0,0.0,9.0,0.0,0.0,11.0,0.0,0.0,0.0,9.0,0.0,13.0,0.0,547.0,122.86,12040.0,53.0,61.0,9.0,6237.0,16864.0,61530.0,127764.0,1.0,7.0,0.0,881.0,1.0,1115.0,2.0,0.0,2.0,2.0,0.0,21.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,116055.0,150000.0,183825.0,0.0,1.1300000000000001,1.0,0.02,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
5366,0013000001CCOE4,Avantice Corporation,Professional Services,250.0,2,$200K-600K,Premier,232.0,227.0,183.0,0.0,0.81,0.0,0.0,1.0,110.0,178.0,82.09,118.0,0.0,0.0,0.0,1.0,181.0,178.0,1.0,0.0,85.0,127.0,123.0,0.0,0.0,3.13,710.0,0.0,30.0,2.0,2019871.0,2025090.0,374593.0,243437.0,17.0,12.0,1.0,4081074.0,3.0,4206.0,0.0,4.0,0.0,3.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40493.520000000004,83400.0,156668.52,46575.0,0.1,0.47000000000000003,0.02,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
9689,00100000000pRNP,"Hill-Rom, Inc. **",Healthcare & Life Sciences,1433.0,3,$1M-5M,Basic,1433.0,1431.0,1058.0,0.09,0.74,0.13,16.0,167.0,200.0,793.0,0.86,270.0,0.0,566.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,568.0,4.0,62446.0,7.72,11048.0,2835.0,177.0,9.0,445143.0,978314.0,751425.0,19694645.0,51.0,2.0,0.0,4.0,0.0,8175.0,0.0,2.0,0.0,4.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9240.24,240000.0,249240.24,0.0,0.01,1.0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0.0
4431,00100000001im0w,"Rockwell Collins, Inc.",High Tech,19000.0,4,$1M-5M,Premier,536.0,523.0,371.0,0.0,0.71,0.0,28.0,7.0,101.0,229.0,11.99,121.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,2.0,14321.0,17.63,9220.0,0.0,46.0,1.0,5432.0,7403.0,48028.0,137618.0,3.0,0.0,0.0,0.0,0.0,1924.0,3.0,2.0,7.0,1.0,2.0,37.0,0.0,0.0,0.0,1.0,0.0,2.0,8.11,53570.4,4168392.0,592130.4,72000.0,0.05,0.43,0.0,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0,0.0
9893,00130000016h76P,Holiday Lettings,"Hospitality, Travel, & Transportation",319.0,2,$200K-600K,Premier,388.0,343.0,308.0,0.0,0.9,0.0,4.0,9.0,201.0,212.0,56.910000000000004,155.0,0.0,42.0,139.0,0.0,272.0,161.0,17.0,0.0,187.0,150.0,193.0,14.0,1426814.0,741.57,254359.0,0.0,257.0,13.0,3478684.0,3314392.0,3110823.0,10135475.0,53.0,22.0,18.0,3210653.0,9585.0,13353.0,0.0,1.0,8.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,365368.62,390000.0,954234.42,0.0,1.37,1.0,0.0,16.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0,0.0
2320,00100000001XyvJ,BNA   Inc.*,Media & Communications,1719.0,4,$600K-1M,Premier,537.0,510.0,453.0,0.24,0.89,0.06,61.0,158.0,256.0,405.0,16.31,111.0,2.0,280.0,2.0,0.0,210.0,17.0,11.0,1.0,0.0,110.0,306.0,32.0,78280.0,723.03,368746.0,8617.0,238.0,15.0,152716.0,614131.0,3500760.0,7400870.0,36.0,16.0,22.0,736257.0,0.0,25388.0,1.0,1.0,58.0,6.0,2.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11499.6,266224.44,288977.04,0.0,0.02,1.0,0.03,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,0,0.0
1768,0013000000HIpep,Verizon Sourcing LLC on behalf of itself and for the benefit of its affiliates,Media & Communications,40000.0,3,$5M-10M,Premier,7533.0,7352.0,6103.0,0.0,0.8300000000000001,0.0,175.0,1185.0,1190.0,5613.0,12.76,1618.0,0.0,4403.0,0.0,0.0,1413.0,0.0,2.0,0.0,852.0,0.0,3617.0,11.0,1335021.0,329.04,2419082.0,5090.0,628.0,37.0,417421.0,1079682.0,2589804.0,134621569.0,129.0,28.0,8.0,136917.0,6.0,275651.0,8.0,5.0,5.0,6.0,6.0,147.0,0.0,13.0,0.0,7.0,3.0,0.0,0.68,187938.13,1731330.0,1617098.13,100000.0,0.03,0.65,0.12,5.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1,1.0
3046,00100000000nE6M,"Springer-Miller Systems, Inc.",High Tech,205.0,3,$200K-600K,Basic,205.0,180.0,147.0,0.0,0.8200000000000001,0.0,7.0,13.0,39.0,218.0,58.52,69.0,0.0,42.0,23.0,0.0,325.0,49.0,5.0,6.0,211.0,52.0,53.0,2.0,15110.0,24.26,4366.0,1635.0,121.0,25.0,5767.0,33880.0,323860.0,3842019.0,2.0,9.0,4.0,251658.0,240.0,3579.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,35000.0,77400.0,62700.0,0.0,0.02,0.67,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0,0.0
2245,0010M00001NYSUE,ALDI Einkauf GmbH (PoC),Manufacturing,632.0,0,0-1$,Basic,20.0,18.0,8.0,0.0,0.44,0.0,0.0,0.0,0.0,6.0,3.0,2.0,0.0,0.0,2.0,0.0,6.0,4.0,1.0,0.0,3.0,3.0,8.0,0.0,50.0,0.33,6.0,15.0,31.0,6.0,1213.0,1191.0,536.0,8056.0,0.0,4.0,2.0,487.0,3.0,5584.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0,0.0
